shipment_id,order_id,vehicle_id,scheduled_delivery,actual_delivery,delivery_cost
3481,719,30,2023-01-01,2022-12-31,339.5671142081529
3482,4556,66,2023-03-13,2023-03-13,270.11934010915655
3483,2482,86,2023-07-12,2023-07-15,316.0018052541066
3484,4594,52,2023-09-02,2023-09-02,106.35465376219418
3485,1787,10,2023-02-01,2023-02-02,336.0021579159475
3486,4336,16,2023-09-10,2023-09-12,474.85687425559416
3487,2008,81,2023-07-31,2023-08-01,485.01928080122815
3488,3433,9,2023-11-07,2023-11-07,71.95814627434801
3489,589,99,2023-09-29,2023-10-02,76.74422212396084
3490,1145,3,2023-07-30,2023-07-30,377.8199221938066
3491,4312,94,2023-07-23,2023-07-24,69.56648264482024
3492,3150,9,2023-11-23,2023-11-23,415.9502887296477
3493,1275,25,2023-07-31,2023-08-01,384.6427566336136
3494,3575,78,2023-05-03,2023-05-05,258.30404097396394
3495,2596,81,2023-11-09,2023-11-12,42.39762896876992
3496,3789,56,2023-05-21,2023-05-20,419.93456221722755
3497,1208,29,2023-10-23,2023-10-22,359.3783511971454
3498,1869,85,2023-04-02,2023-04-03,78.55687645310938
3499,4372,20,2023-11-22,2023-11-24,404.4712016177538
3500,834,23,2023-07-14,2023-07-17,127.79587459517067
3501,4778,34,2023-11-06,2023-11-09,288.15852878414324
3502,1356,24,2023-06-10,2023-06-10,454.42875259594143
3503,3396,98,2023-05-12,2023-05-13,157.62954231395662
3504,4262,36,2023-05-08,2023-05-10,385.7045237325325
3505,4442,56,2023-09-17,2023-09-16,437.33300996033427
3506,952,10,2023-06-08,2023-06-08,118.1853581421283
3507,3491,33,2023-01-13,2023-01-16,356.6908917179052
3508,201,42,2023-10-15,2023-10-17,244.66236957710026
3509,2736,41,2023-12-26,2023-12-27,300.97776331498454
3510,458,99,2023-11-24,2023-11-26,352.3142121397047
3511,1368,100,2023-09-04,2023-09-07,244.665512332655
3512,4996,7,2023-03-29,2023-03-30,292.79237380627376
3513,1245,3,2024-01-01,2024-01-02,477.7195520787314
3514,1929,60,2023-03-28,2023-03-27,212.10358953105654
3515,3251,51,2023-01-12,2023-01-12,81.41956026277155
3516,2655,66,2023-06-02,2023-06-01,272.241825686313
3517,55,23,2023-11-15,2023-11-16,178.90326218581222
3518,4829,73,2023-09-08,2023-09-10,387.08532170515855
3519,3731,74,2023-04-11,2023-04-14,416.983385279115
3520,4005,75,2023-06-11,2023-06-12,43.04953550189182
3521,1197,33,2023-08-20,2023-08-21,344.27292191845044
3522,603,9,2023-09-03,2023-09-03,493.9431126552942
3523,3736,2,2023-04-22,2023-04-25,218.5912963205922
3524,2910,51,2023-12-01,2023-12-03,432.7941592129577
3525,853,14,2023-03-24,2023-03-25,474.55658601410227
3526,2390,94,2023-03-24,2023-03-24,111.91719841218224
3527,119,70,2023-01-22,2023-01-23,204.98214944122677
3528,2042,5,2023-09-18,2023-09-18,293.2378858503967
3529,1361,81,2023-05-10,2023-05-13,78.26453887317636
3530,3821,29,2023-03-29,2023-03-28,29.264543169053326
3531,3865,88,2023-09-25,2023-09-28,109.33416635379211
3532,1408,82,2023-08-14,2023-08-14,360.97185968691105
3533,2893,98,2023-05-29,2023-06-01,180.97849766298745
3534,1507,1,2023-08-30,2023-08-30,13.225913728670527
3535,3680,3,2023-10-09,2023-10-10,77.4861041228271
3536,3850,33,2023-12-11,2023-12-10,224.05823122054645
3537,1313,63,2023-11-10,2023-11-12,383.39589972146933
3538,1715,81,2023-07-22,2023-07-23,42.44897631507348
3539,2681,46,2023-06-19,2023-06-18,345.37130286986775
3540,160,3,2023-07-06,2023-07-05,25.85693241284121
3541,941,80,2023-06-05,2023-06-08,386.60591539298804
3542,1056,17,2023-08-08,2023-08-08,111.91570399805929
3543,391,2,2023-04-18,2023-04-20,15.260320440351482
3544,3702,18,2023-03-08,2023-03-08,167.89700991481766
3545,1258,96,2023-12-01,2023-12-04,123.1477561696028
3546,1560,86,2023-05-20,2023-05-20,439.80610923055326
3547,2250,26,2023-08-22,2023-08-23,405.3705057524784
3548,4705,15,2023-08-11,2023-08-14,79.35744990569452
3549,4590,4,2023-11-07,2023-11-06,436.8880503149032
3550,3248,29,2023-03-05,2023-03-07,421.71457030570116
3551,3493,79,2023-07-17,2023-07-20,240.9102672053337
3552,2504,2,2023-05-08,2023-05-08,430.48274741100624
3553,2083,48,2023-05-23,2023-05-24,41.496029511131425
3554,155,50,2023-02-20,2023-02-22,201.57221927726687
3555,4754,60,2023-01-03,2023-01-02,346.02938173585983
3556,2355,38,2023-06-19,2023-06-22,23.459964535591457
3557,2697,94,2023-12-02,2023-12-01,250.00270545137096
3558,2453,19,2023-10-25,2023-10-27,416.7664167263799
3559,1393,67,2023-01-02,2023-01-05,73.50102368669133
3560,786,16,2023-07-03,2023-07-02,165.74705482182665
3561,149,84,2023-11-09,2023-11-11,311.48418769867266
3562,3406,13,2023-04-10,2023-04-09,171.64913944798747
3563,1331,91,2023-06-19,2023-06-20,88.3006410456012
3564,2004,90,2023-03-25,2023-03-25,333.72286922231183
3565,4528,7,2023-06-16,2023-06-19,420.3521108526109
3566,1582,59,2023-11-28,2023-11-30,321.620900176754
3567,1926,45,2023-05-19,2023-05-18,477.7770238572655
3568,2508,64,2023-07-27,2023-07-27,469.8255664596897
3569,1626,77,2023-07-06,2023-07-05,388.0782652809351
3570,713,15,2023-06-18,2023-06-18,410.36496191520746
3571,2617,65,2023-12-18,2023-12-20,419.06375496814184
3572,3793,58,2023-12-27,2023-12-30,280.5600094330938
3573,1452,52,2023-01-21,2023-01-21,50.4034546148427
3574,3647,36,2023-09-30,2023-10-03,19.15369581424622
3575,1950,3,2023-05-11,2023-05-12,403.14741054311895
3576,4372,65,2023-01-04,2023-01-07,240.73504557973982
3577,4453,56,2023-02-04,2023-02-05,415.1404785479218
3578,1076,23,2023-11-08,2023-11-08,190.30833228726968
3579,2691,89,2023-06-01,2023-06-02,302.16606155669683
3580,1484,6,2023-06-16,2023-06-17,286.1301313289622
3581,3629,42,2023-08-16,2023-08-18,303.79634028345924
3582,724,14,2023-12-15,2023-12-15,394.77470338429765
3583,4854,71,2023-04-25,2023-04-24,357.234186080624
3584,2715,60,2023-07-30,2023-07-30,226.654439853758
3585,2049,42,2023-12-16,2023-12-15,53.003941317550584
3586,3188,1,2023-10-09,2023-10-12,489.66393505915323
3587,2922,68,2023-10-20,2023-10-22,456.66621740766374
3588,320,97,2023-02-25,2023-02-26,333.05580202415274
3589,1376,24,2023-03-01,2023-03-01,108.6945937996259
3590,4274,77,2023-07-12,2023-07-11,13.803576816264577
3591,4211,26,2023-05-20,2023-05-22,221.98525006750054
3592,577,17,2023-12-10,2023-12-13,321.4537134997984
3593,4229,76,2023-11-13,2023-11-13,13.445908625133034
3594,4062,36,2023-07-19,2023-07-18,372.8320526126598
3595,2019,94,2023-10-20,2023-10-23,379.9996652687718
3596,3926,74,2023-11-01,2023-11-01,238.60573278006123
3597,2690,90,2023-07-21,2023-07-20,457.05901565955145
3598,1805,28,2023-09-24,2023-09-26,376.6024566076066
3599,4253,87,2023-06-30,2023-06-30,261.5483660183296
3600,4595,79,2023-09-20,2023-09-22,261.13946824864263
3601,860,70,2023-05-13,2023-05-13,484.8856958891182
3602,3830,51,2023-12-23,2023-12-23,35.06328067753083
3603,4657,2,2023-11-27,2023-11-26,240.42934392566858
3604,4067,76,2023-05-26,2023-05-29,295.3722951584069
3605,2435,36,2023-06-10,2023-06-12,345.1556079188062
3606,2070,40,2023-05-22,2023-05-21,426.49951869156416
3607,355,58,2023-07-26,2023-07-29,453.7570637903071
3608,1396,96,2023-08-07,2023-08-07,198.94467438550487
3609,2813,37,2023-12-01,2023-12-01,155.88192669011798
3610,3703,46,2023-10-18,2023-10-17,347.7909394472063
3611,254,94,2023-05-13,2023-05-13,177.03245389515266
3612,4223,27,2023-11-09,2023-11-12,171.40101431201643
3613,4651,95,2023-01-28,2023-01-30,408.0637310961286
3614,4689,55,2023-07-06,2023-07-09,428.9852989760832
3615,3691,65,2023-04-25,2023-04-27,171.6341770004739
3616,4524,10,2023-07-13,2023-07-15,267.8613388659113
3617,1787,40,2023-12-13,2023-12-12,249.51479794155102
3618,1725,8,2023-08-15,2023-08-14,405.1214619464208
3619,3818,60,2023-07-18,2023-07-17,441.2790989234364
3620,1584,41,2023-12-03,2023-12-02,324.54012704599546
3621,22,63,2023-09-18,2023-09-21,116.77688308114601
3622,4784,21,2023-03-18,2023-03-18,106.71191603387373
3623,4105,42,2023-05-25,2023-05-24,125.78519570121979
3624,1550,53,2023-10-25,2023-10-28,305.9672381478034
3625,1065,71,2023-06-20,2023-06-19,366.74225227363894
3626,1837,12,2023-03-12,2023-03-14,164.37989581993253
3627,1300,59,2023-05-02,2023-05-03,350.2343192605388
3628,2712,16,2023-05-26,2023-05-29,230.74025285526238
3629,2151,77,2023-12-20,2023-12-19,102.30353689514475
3630,1049,32,2023-05-18,2023-05-20,248.77644223473905
3631,2393,55,2023-11-10,2023-11-11,444.2526340958186
3632,4794,32,2023-12-30,2023-12-31,163.84202271991055
3633,2824,89,2023-08-20,2023-08-19,457.49102831750434
3634,1219,5,2023-01-21,2023-01-23,65.63760690710778
3635,2061,10,2023-04-10,2023-04-12,487.4437631032793
3636,2175,47,2023-10-16,2023-10-17,401.66713267827447
3637,3209,15,2023-03-23,2023-03-22,279.99603633748023
3638,2043,85,2023-11-02,2023-11-01,478.71042334351796
3639,1209,62,2023-12-13,2023-12-12,422.9420535642893
3640,2662,4,2023-08-13,2023-08-15,60.650301009432184
3641,1261,22,2023-03-18,2023-03-21,328.0626325015656
3642,217,47,2023-07-17,2023-07-18,148.80886268191563
3643,4567,89,2023-06-30,2023-06-30,338.88636799262287
3644,2103,48,2023-07-09,2023-07-10,407.5264719157898
3645,2787,75,2023-06-20,2023-06-19,71.77392762204542
3646,3342,28,2023-12-28,2023-12-29,220.06491305859615
3647,4094,64,2023-09-07,2023-09-10,306.80041822034815
3648,2553,28,2023-04-29,2023-04-29,249.19772573464988
3649,1571,74,2023-11-04,2023-11-03,138.79794524910562
3650,3368,5,2023-01-15,2023-01-18,97.19217777399454
3651,2001,52,2023-10-17,2023-10-19,363.2276291678684
3652,1165,55,2023-10-16,2023-10-15,100.03343458476313
3653,1506,20,2023-02-01,2023-02-04,227.62008148072002
3654,2763,87,2023-01-12,2023-01-14,61.049881386583
3655,4961,5,2023-08-10,2023-08-12,21.640923989315276
3656,550,44,2023-12-14,2023-12-13,94.59529205374193
3657,458,27,2023-10-27,2023-10-27,133.89718921166633
3658,272,59,2023-08-12,2023-08-15,243.0554176724175
3659,1341,15,2023-07-15,2023-07-15,366.77676272544255
3660,4516,84,2023-04-10,2023-04-10,379.90550440748234
3661,1895,76,2023-11-22,2023-11-21,372.90998035797236
3662,1291,74,2023-07-13,2023-07-16,81.88591118985939
3663,21,44,2023-04-25,2023-04-24,245.3881309305835
3664,1308,23,2023-08-02,2023-08-01,434.28711695425295
3665,4582,17,2023-03-16,2023-03-19,124.25504877910167
3666,3796,57,2023-05-24,2023-05-24,232.47469903460043
3667,444,41,2023-05-27,2023-05-30,284.23330023015836
3668,4023,95,2023-10-05,2023-10-08,445.67781789603225
3669,1365,71,2023-03-16,2023-03-15,206.11238207535953
3670,1235,21,2023-12-21,2023-12-24,416.991447433187
3671,212,11,2023-03-27,2023-03-29,488.2596961609387
3672,4534,7,2023-05-30,2023-05-31,213.81906222408512
3673,3434,47,2023-09-15,2023-09-18,168.78154424804117
3674,2218,63,2023-07-29,2023-07-28,423.87482954752005
3675,3416,89,2023-01-10,2023-01-12,444.19709762077247
3676,2174,57,2023-03-21,2023-03-22,459.23977539032035
3677,2807,23,2023-07-05,2023-07-07,116.58426792915012
3678,4507,60,2023-12-22,2023-12-23,239.94404608354594
3679,4485,69,2023-05-14,2023-05-13,226.34422951762173
3680,4965,35,2023-08-02,2023-08-03,244.4901233119542
3681,3754,100,2023-01-28,2023-01-30,52.34119668391946
3682,4211,65,2023-11-07,2023-11-09,477.2129310028781
3683,1255,70,2023-06-06,2023-06-06,205.45390953124917
3684,503,77,2023-03-11,2023-03-14,400.3579669040658
3685,1202,52,2023-12-18,2023-12-17,356.64744418495576
3686,3094,33,2023-03-03,2023-03-05,23.15443732322604
3687,2799,26,2023-09-10,2023-09-09,326.28214957426127
3688,3476,5,2023-06-21,2023-06-23,367.03153872076655
3689,3259,70,2023-09-21,2023-09-20,399.50025602146786
3690,609,89,2023-11-25,2023-11-27,195.21945647709848
3691,3867,74,2023-07-08,2023-07-07,80.72916506561582
3692,4773,68,2023-04-08,2023-04-07,441.25746894894604
3693,2151,18,2023-10-13,2023-10-14,126.72897124037883
3694,3057,87,2023-12-18,2023-12-19,50.770861736259626
3695,3268,3,2023-02-13,2023-02-16,305.925830021083
3696,4558,88,2023-05-14,2023-05-17,19.66306623761907
3697,3605,1,2023-12-26,2023-12-25,240.9277408612936
3698,4215,100,2023-12-17,2023-12-19,248.09044813654623
3699,842,47,2023-03-29,2023-03-28,244.9738266989309
3700,848,93,2023-01-29,2023-01-31,415.23500971320004
3701,477,37,2023-04-26,2023-04-26,218.0779223723004
3702,4489,75,2023-07-10,2023-07-12,302.5802704383468
3703,3712,90,2023-03-19,2023-03-20,212.01909542669628
3704,440,42,2023-02-04,2023-02-03,27.143999739905606
3705,4675,1,2023-01-27,2023-01-29,34.98817711672633
3706,870,64,2023-10-12,2023-10-13,23.75775401287714
3707,1447,2,2023-07-10,2023-07-09,82.81266004240238
3708,2368,73,2023-08-31,2023-08-31,346.1780059611394
3709,1882,91,2023-12-16,2023-12-19,96.05633963687966
3710,671,2,2023-12-12,2023-12-12,313.8509851813159
3711,3856,47,2023-11-16,2023-11-19,241.9517978416748
3712,3775,87,2023-12-21,2023-12-22,323.60181557188474
3713,4909,55,2023-06-14,2023-06-17,434.8633812125835
3714,3698,96,2023-06-08,2023-06-09,417.39411460191866
3715,1369,45,2023-03-19,2023-03-21,334.92223912714906
3716,2113,86,2023-11-29,2023-11-29,37.516602634098525
3717,684,52,2023-05-26,2023-05-25,181.11874119560827
3718,1731,57,2023-05-30,2023-05-29,471.1673080827232
3719,3002,12,2023-04-07,2023-04-07,234.70711782084132
3720,1883,57,2023-08-05,2023-08-07,373.36371437445325
3721,4981,58,2023-07-14,2023-07-17,66.45401458692352
3722,3087,99,2023-01-03,2023-01-06,166.91301143405937
3723,4067,99,2023-02-15,2023-02-17,157.57752927667437
3724,381,47,2023-09-24,2023-09-25,311.5347297084167
3725,3203,67,2023-09-18,2023-09-17,144.76589943249803
3726,4819,79,2023-01-18,2023-01-21,38.57291306261011
3727,2765,65,2023-07-25,2023-07-25,148.78831721761065
3728,370,87,2023-07-02,2023-07-04,135.19097961568323
3729,2710,4,2023-10-17,2023-10-20,293.00381797061954
3730,3578,27,2023-04-04,2023-04-05,193.20383082909717
3731,1995,41,2023-03-16,2023-03-18,370.95237493268843
3732,896,13,2023-03-01,2023-02-28,348.82247799464307
3733,465,90,2023-09-23,2023-09-24,402.33360975653636
3734,581,69,2023-05-09,2023-05-11,341.9397250406633
3735,4192,79,2023-10-11,2023-10-12,302.2626041543671
3736,1360,10,2023-05-05,2023-05-06,415.10886887214144
3737,3376,16,2023-09-14,2023-09-14,35.63450836524203
3738,3719,93,2023-12-22,2023-12-22,328.9088516291167
3739,4358,2,2023-01-21,2023-01-21,82.42038802619348
3740,3430,34,2023-03-21,2023-03-22,311.93782466817464
3741,4058,85,2023-03-10,2023-03-09,174.1237726603856
3742,2719,38,2023-10-07,2023-10-07,413.0916205903791
3743,4236,62,2023-10-08,2023-10-07,361.9482042549642
3744,1155,9,2023-05-25,2023-05-27,486.1539751642465
3745,2093,78,2023-10-04,2023-10-05,228.9596562793335
3746,3167,1,2023-05-31,2023-05-31,296.0985576471257
3747,3733,14,2023-09-04,2023-09-07,460.23694495494874
3748,3887,24,2023-02-11,2023-02-12,220.59223628398846
3749,3753,24,2023-09-13,2023-09-14,272.31432023074814
3750,2224,45,2023-03-15,2023-03-18,417.76807956067705
3751,1483,55,2023-08-17,2023-08-19,313.6400173645214
3752,4125,67,2023-11-29,2023-12-02,232.94805175768832
3753,4439,68,2023-08-25,2023-08-27,172.01501178491927
3754,2284,43,2023-09-20,2023-09-21,442.9040504354264
3755,2416,9,2023-05-01,2023-05-02,12.092984219028523
3756,1116,93,2023-10-25,2023-10-25,213.81493790010566
3757,27,89,2023-06-18,2023-06-21,223.1324634639738
3758,3717,43,2023-12-06,2023-12-05,494.0568831724237
3759,4764,27,2023-05-09,2023-05-11,448.94818627913224
3760,4227,78,2023-01-14,2023-01-13,85.06369174827002
3761,2284,68,2023-05-27,2023-05-28,244.47333750114575
3762,1986,55,2023-12-09,2023-12-10,209.49054396320827
3763,573,47,2023-07-29,2023-08-01,403.6255410090895
3764,1115,91,2023-03-09,2023-03-09,435.2275730607395
3765,509,60,2023-01-15,2023-01-17,174.291058037517
3766,2068,67,2023-01-16,2023-01-17,484.22220106208425
3767,837,49,2023-01-18,2023-01-18,356.21097642155587
3768,3683,82,2023-06-03,2023-06-03,131.55713398680234
3769,1747,57,2023-12-12,2023-12-12,406.12887474616207
3770,4031,9,2023-10-02,2023-10-04,321.512462182813
3771,1327,37,2023-06-02,2023-06-04,437.3803858341687
3772,2885,54,2023-04-07,2023-04-06,401.90236490351816
3773,862,17,2023-11-17,2023-11-16,112.75639151310256
3774,118,63,2023-10-06,2023-10-06,283.2243240848082
3775,4000,70,2023-01-25,2023-01-27,213.9362464697017
3776,2613,90,2023-06-02,2023-06-03,315.0656192918523
3777,4184,43,2023-09-20,2023-09-22,194.58739953865802
3778,2898,56,2023-06-16,2023-06-17,49.1533878163532
3779,236,22,2023-11-18,2023-11-21,343.5243776135457
3780,1442,44,2023-03-13,2023-03-12,469.6893988845077
3781,4287,91,2023-10-04,2023-10-06,222.06772823750856
3782,340,41,2023-11-11,2023-11-12,201.15550532022604
3783,4963,68,2023-06-08,2023-06-08,273.0598668436389
3784,1281,89,2023-09-30,2023-10-01,230.01368733405974
3785,295,43,2023-03-20,2023-03-19,128.84406453988555
3786,1805,87,2023-03-27,2023-03-30,274.7930769785421
3787,3771,12,2023-03-27,2023-03-27,375.43815432546745
3788,138,27,2023-08-10,2023-08-12,266.24760131444486
3789,2401,17,2023-08-15,2023-08-17,277.1186297439597
3790,1116,55,2023-10-05,2023-10-06,101.21477559869841
3791,1180,68,2023-08-25,2023-08-27,490.9631037282908
3792,1993,20,2023-01-04,2023-01-07,497.03126935106917
3793,3958,58,2023-10-15,2023-10-15,417.2692997875246
3794,3586,11,2023-01-04,2023-01-06,99.17838697329654
3795,4399,30,2023-04-24,2023-04-25,322.4861190491521
3796,2843,97,2023-11-22,2023-11-23,245.36594203808718
3797,2803,55,2023-03-30,2023-03-30,477.4795102975018
3798,1058,58,2023-09-13,2023-09-12,37.40798804758392
3799,2709,28,2023-06-23,2023-06-26,184.66190394611843
3800,4785,61,2023-04-22,2023-04-21,471.34396710735024
3801,3788,29,2023-11-22,2023-11-22,93.40548500320254
3802,2822,58,2023-01-12,2023-01-13,357.5010360030556
3803,2086,6,2023-03-20,2023-03-21,177.66964998467313
3804,2379,53,2023-09-24,2023-09-27,365.9581791384229
3805,1827,75,2023-08-19,2023-08-21,328.12711923533664
3806,2402,14,2023-02-23,2023-02-25,243.57129935787864
3807,4571,69,2023-02-05,2023-02-06,396.4703362886074
3808,3452,82,2023-05-27,2023-05-29,436.02806140491737
3809,3771,30,2023-09-28,2023-09-30,422.290357019884
3810,2813,49,2023-11-08,2023-11-07,155.53978683289662
3811,2282,66,2023-12-10,2023-12-11,375.60267149547667
3812,3533,64,2023-04-27,2023-04-27,101.83203651548172
3813,1461,80,2023-02-06,2023-02-06,148.87750518871755
3814,4934,43,2023-06-30,2023-07-03,237.9700246440596
3815,3586,4,2023-01-06,2023-01-08,446.6721481772038
3816,1960,87,2023-11-11,2023-11-12,470.60821788955485
3817,4774,76,2023-12-13,2023-12-14,479.8546395319203
3818,3455,36,2023-01-17,2023-01-19,212.16440738569514
3819,4548,77,2023-06-15,2023-06-15,38.98687870592023
3820,1055,92,2023-01-25,2023-01-25,431.1327694211561
3821,2007,74,2023-09-19,2023-09-18,349.9664518795225
3822,1977,93,2023-09-16,2023-09-18,54.64753132239816
3823,3080,19,2023-10-06,2023-10-06,131.39804485714672
3824,3476,71,2023-11-16,2023-11-15,167.02955742653705
3825,4491,100,2023-02-08,2023-02-07,275.01067876884855
3826,139,15,2023-07-07,2023-07-07,111.28596472700538
3827,2296,26,2023-06-16,2023-06-18,234.60825853330013
3828,1060,82,2023-12-02,2023-12-04,250.59106134767364
3829,4191,99,2023-08-24,2023-08-23,499.01239459363643
3830,3121,47,2023-11-08,2023-11-10,333.42462140535946
3831,3016,60,2023-12-23,2023-12-26,337.2150786221566
3832,2424,46,2023-09-11,2023-09-12,288.4895235910807
3833,4670,48,2023-07-08,2023-07-07,446.6058286866219
3834,2656,84,2023-05-03,2023-05-05,75.66183273450326
3835,680,57,2023-02-28,2023-03-01,261.8335762517857
3836,2345,10,2023-10-14,2023-10-14,315.8901580351388
3837,1315,89,2023-06-10,2023-06-10,372.1435867107494
3838,3007,19,2023-02-01,2023-02-03,448.167836276294
3839,4339,83,2023-09-14,2023-09-14,389.6725981091011
3840,609,51,2023-11-29,2023-11-30,57.1775396026406
3841,550,79,2023-11-19,2023-11-19,55.34037147977211
3842,3066,63,2023-06-01,2023-06-02,166.63802633419263
3843,492,27,2023-01-21,2023-01-21,242.05629921727459
3844,3160,98,2023-11-15,2023-11-16,236.9824081600888
3845,211,66,2023-10-08,2023-10-08,157.09090289492153
3846,465,25,2023-07-05,2023-07-05,94.42840624237625
3847,751,22,2023-05-26,2023-05-27,14.707393579367231
3848,1417,75,2023-04-13,2023-04-15,124.44027730736985
3849,181,74,2023-05-09,2023-05-08,96.25344463166806
3850,726,71,2023-01-20,2023-01-21,362.0307565996201
3851,1350,46,2023-09-02,2023-09-05,165.32240201284992
3852,4655,8,2023-12-29,2023-12-28,148.33343016569128
3853,3920,78,2023-05-10,2023-05-09,76.7847820537824
3854,1939,20,2023-06-16,2023-06-17,209.25178590416107
3855,708,71,2023-11-01,2023-10-31,477.85779843928344
3856,933,27,2023-06-04,2023-06-04,138.37319882595452
3857,4116,91,2023-07-07,2023-07-09,43.64210396292073
3858,1756,77,2023-12-18,2023-12-21,221.87861799473478
